fips,location,year,type,age,sex,count,population,rate,unstable,ci,lci,uci
27155,Traverse,2015-2019,Non-Hodgkin lymphoma,All Ages,All,7,16557,38.4 (UR),TRUE,(13.4 - 85.4),13.4,85.4
27155,Traverse,2015-2019,Oral and pharyngeal,All Ages,All,5,16557,20.5 (UR),TRUE,(5.9 - 54.9),5.9,54.9
27155,Traverse,2015-2019,All cancer types combined,All Ages,All,151,16557,569.6,FALSE,(473.2 - 682.0),473.2,682
27155,Traverse,2010-2014,Melanoma,All Ages,All,5,17208,24.7 (UR),TRUE,(6.6 - 64.2),6.6,64.2
27155,Traverse,2015-2019,Colorectal,All Ages,All,19,16557,77.7,FALSE,(43.6 - 130.1),43.6,130.1
27155,Traverse,2010-2014,Acute myeloid leukemia,All Ages,All,1,17208,1.5 (UR),TRUE,(0.0 - 25.9),0,25.9
27155,Traverse,2010-2014,Brain and other nervous system,All Ages,All,3,17208,8.7 (UR),TRUE,(1.7 - 35.4),1.7,35.4
27155,Traverse,2010-2014,Chronic lymphocytic leukemia,All Ages,All,4,17208,12.5 (UR),TRUE,(3.1 - 41.0),3.1,41
27155,Traverse,2015-2019,Lung and bronchus,All Ages,All,22,16557,72.4,FALSE,(45.1 - 115.4),45.1,115.4
27155,Traverse,2010-2014,Larynx,All Ages,All,0,17208,null (UR),TRUE, ,null,null
27155,Traverse,2010-2014,Pancreas,All Ages,All,6,17208,17.6 (UR),TRUE,(5.8 - 47.9),5.8,47.9
27155,Traverse,2015-2019,Pancreas,All Ages,All,4,16557,12.0 (UR),TRUE,(3.2 - 39.9),3.2,39.9
27155,Traverse,2010-2014,Leukemia,All Ages,All,5,17208,14.0 (UR),TRUE,(4.1 - 42.6),4.1,42.6
27155,Traverse,2010-2014,Oral and pharyngeal,All Ages,All,3,17208,10.8 (UR),TRUE,(2.2 - 39.1),2.2,39.1
27155,Traverse,2015-2019,Melanoma,All Ages,All,12,16557,61.1,FALSE,(28.8 - 114.0),28.8,114
27155,Traverse,2010-2014,Thyroid,All Ages,All,3,17208,12.5 (UR),TRUE,(2.5 - 42.5),2.5,42.5
27155,Traverse,2015-2019,Acute myeloid leukemia,All Ages,All,2,16557,3.4 (UR),TRUE,(0.4 - 28.1),0.4,28.1
27155,Traverse,2010-2014,Esophagus,All Ages,All,1,17208,9.8 (UR),TRUE,(0.2 - 46.4),0.2,46.4
27155,Traverse,2015-2019,Esophagus,All Ages,All,4,16557,10.0 (UR),TRUE,(2.4 - 37.0),2.4,37
27155,Traverse,2015-2019,Thyroid,All Ages,All,3,16557,17.5 (UR),TRUE,(2.9 - 55.2),2.9,55.2
27155,Traverse,2010-2014,Kidney,All Ages,All,4,17208,17.1 (UR),TRUE,(4.4 - 49.7),4.4,49.7
27155,Traverse,2015-2019,Liver and bile duct,All Ages,All,3,16557,10.2 (UR),TRUE,(2.1 - 38.4),2.1,38.4
27155,Traverse,2015-2019,Mesothelioma,All Ages,All,0,16557,null (UR),TRUE, ,null,null
27155,Traverse,2015-2019,Kidney,All Ages,All,5,16557,17.6 (UR),TRUE,(5.7 - 48.3),5.7,48.3
27155,Traverse,2010-2014,Liver and bile duct,All Ages,All,1,17208,1.5 (UR),TRUE,(0.0 - 25.9),0,25.9
27155,Traverse,2015-2019,Leukemia,All Ages,All,3,16557,7.0 (UR),TRUE,(1.2 - 33.1),1.2,33.1
27155,Traverse,2010-2014,Colorectal,All Ages,All,18,17208,54.8,FALSE,(31.5 - 94.2),31.5,94.2
27155,Traverse,2010-2014,Lung and bronchus,All Ages,All,13,17208,38.5,FALSE,(20.0 - 73.3),20,73.3
27155,Traverse,2010-2014,All cancer types combined,All Ages,All,136,17208,462.2,FALSE,(380.6 - 558.9),380.6,558.9
27155,Traverse,2010-2014,Non-Hodgkin lymphoma,All Ages,All,6,17208,20.7 (UR),TRUE,(7.2 - 52.7),7.2,52.7
27155,Traverse,2010-2014,Bladder,All Ages,All,8,17208,24.4 (UR),TRUE,(10.2 - 55.9),10.2,55.9
27155,Traverse,2010-2014,Mesothelioma,All Ages,All,0,17208,null (UR),TRUE, ,null,null
27155,Traverse,2015-2019,Larynx,All Ages,All,1,16557,3.6 (UR),TRUE,(0.1 - 29.7),0.1,29.7
27155,Traverse,2015-2019,Brain and other nervous system,All Ages,All,3,16557,8.0 (UR),TRUE,(1.5 - 34.7),1.5,34.7
27155,Traverse,2015-2019,Chronic lymphocytic leukemia,All Ages,All,0,16557,null (UR),TRUE, ,null,null
27155,Traverse,2015-2019,Bladder,All Ages,All,10,16557,31.1 (UR),TRUE,(14.5 - 64.8),14.5,64.8
27157,Wabasha,2015-2019,Pancreas,All Ages,All,17,107684,9.9,FALSE,(5.7 - 16.5),5.7,16.5
27157,Wabasha,2010-2014,All cancer types combined,All Ages,All,687,107851,471.2,FALSE,(435.3 - 509.4),435.3,509.4
27157,Wabasha,2010-2014,Melanoma,All Ages,All,55,107851,42.2,FALSE,(31.2 - 55.9),31.2,55.9
27157,Wabasha,2015-2019,Non-Hodgkin lymphoma,All Ages,All,37,107684,23.7,FALSE,(16.3 - 33.7),16.3,33.7
27157,Wabasha,2015-2019,Larynx,All Ages,All,5,107684,2.7 (UR),TRUE,(0.9 - 7.2),0.9,7.2
27157,Wabasha,2010-2014,Non-Hodgkin lymphoma,All Ages,All,25,107851,16.2,FALSE,(10.3 - 24.6),10.3,24.6
27157,Wabasha,2010-2014,Liver and bile duct,All Ages,All,4,107851,3.3 (UR),TRUE,(0.8 - 8.9),0.8,8.9
27157,Wabasha,2010-2014,Acute myeloid leukemia,All Ages,All,12,107851,10.1,FALSE,(5.0 - 18.3),5,18.3
27157,Wabasha,2015-2019,Bladder,All Ages,All,34,107684,19.4,FALSE,(13.3 - 28.0),13.3,28
27157,Wabasha,2010-2014,Esophagus,All Ages,All,9,107851,5.5 (UR),TRUE,(2.5 - 11.1),2.5,11.1
27157,Wabasha,2010-2014,Larynx,All Ages,All,5,107851,3.3 (UR),TRUE,(1.1 - 8.5),1.1,8.5
27157,Wabasha,2010-2014,Leukemia,All Ages,All,29,107851,22.3,FALSE,(14.6 - 32.8),14.6,32.8
27157,Wabasha,2015-2019,Lung and bronchus,All Ages,All,83,107684,47.4,FALSE,(37.6 - 59.4),37.6,59.4
27157,Wabasha,2010-2014,Mesothelioma,All Ages,All,2,107851,1.2 (UR),TRUE,(0.1 - 5.4),0.1,5.4
27157,Wabasha,2010-2014,Colorectal,All Ages,All,58,107851,38,FALSE,(28.6 - 49.8),28.6,49.8
27157,Wabasha,2015-2019,Colorectal,All Ages,All,65,107684,40.1,FALSE,(30.5 - 52.0),30.5,52
27157,Wabasha,2015-2019,Brain and other nervous system,All Ages,All,7,107684,4.4 (UR),TRUE,(1.7 - 9.9),1.7,9.9
27157,Wabasha,2015-2019,Oral and pharyngeal,All Ages,All,17,107684,12.4,FALSE,(6.8 - 20.8),6.8,20.8
27157,Wabasha,2010-2014,Thyroid,All Ages,All,16,107851,14.6,FALSE,(8.1 - 24.0),8.1,24
27157,Wabasha,2015-2019,Esophagus,All Ages,All,7,107684,4.6 (UR),TRUE,(1.8 - 10.1),1.8,10.1
27157,Wabasha,2015-2019,Thyroid,All Ages,All,13,107684,14.6,FALSE,(7.5 - 25.2),7.5,25.2
27157,Wabasha,2015-2019,Chronic lymphocytic leukemia,All Ages,All,5,107684,3.3 (UR),TRUE,(1.0 - 8.6),1,8.6
27157,Wabasha,2010-2014,Chronic lymphocytic leukemia,All Ages,All,6,107851,3.4 (UR),TRUE,(1.2 - 8.3),1.2,8.3
27157,Wabasha,2015-2019,Acute myeloid leukemia,All Ages,All,9,107684,5.4 (UR),TRUE,(2.4 - 11.1),2.4,11.1
27157,Wabasha,2010-2014,Brain and other nervous system,All Ages,All,9,107851,9.0 (UR),TRUE,(4.0 - 17.4),4,17.4
27157,Wabasha,2015-2019,Leukemia,All Ages,All,16,107684,10.6,FALSE,(5.9 - 18.0),5.9,18
27157,Wabasha,2015-2019,Mesothelioma,All Ages,All,0,107684,null (UR),TRUE, ,null,null
27157,Wabasha,2015-2019,Liver and bile duct,All Ages,All,15,107684,8.2,FALSE,(4.5 - 14.3),4.5,14.3
27157,Wabasha,2015-2019,All cancer types combined,All Ages,All,676,107684,430.4,FALSE,(396.6 - 466.5),396.6,466.5
27157,Wabasha,2010-2014,Bladder,All Ages,All,26,107851,16.7,FALSE,(10.7 - 25.1),10.7,25.1
27157,Wabasha,2015-2019,Kidney,All Ages,All,18,107684,13.2,FALSE,(7.4 - 21.8),7.4,21.8
27157,Wabasha,2010-2014,Lung and bronchus,All Ages,All,106,107851,69.5,FALSE,(56.7 - 84.6),56.7,84.6
27157,Wabasha,2010-2014,Pancreas,All Ages,All,15,107851,11.3,FALSE,(6.1 - 19.2),6.1,19.2
27157,Wabasha,2010-2014,Kidney,All Ages,All,19,107851,12.2,FALSE,(7.3 - 19.6),7.3,19.6
27157,Wabasha,2015-2019,Melanoma,All Ages,All,69,107684,52.1,FALSE,(39.6 - 67.3),39.6,67.3
27157,Wabasha,2010-2014,Oral and pharyngeal,All Ages,All,15,107851,9.6,FALSE,(5.2 - 16.6),5.2,16.6
27159,Wadena,2010-2014,All cancer types combined,All Ages,All,480,68305,497.2,FALSE,(451.4 - 546.7),451.4,546.7
27159,Wadena,2015-2019,Esophagus,All Ages,All,7,68269,6.3 (UR),TRUE,(2.5 - 14.2),2.5,14.2
27159,Wadena,2010-2014,Melanoma,All Ages,All,29,68305,32.5,FALSE,(20.9 - 48.4),20.9,48.4
27159,Wadena,2015-2019,Larynx,All Ages,All,7,68269,5.7 (UR),TRUE,(2.2 - 13.2),2.2,13.2
27159,Wadena,2015-2019,Mesothelioma,All Ages,All,2,68269,2.4 (UR),TRUE,(0.3 - 9.5),0.3,9.5
27159,Wadena,2010-2014,Esophagus,All Ages,All,4,68305,4.0 (UR),TRUE,(1.1 - 11.5),1.1,11.5
27159,Wadena,2010-2014,Lung and bronchus,All Ages,All,57,68305,54.7,FALSE,(41.3 - 71.7),41.3,71.7
27159,Wadena,2015-2019,Oral and pharyngeal,All Ages,All,13,68269,12.2,FALSE,(6.2 - 22.3),6.2,22.3
27159,Wadena,2015-2019,Colorectal,All Ages,All,48,68269,51.2,FALSE,(36.9 - 69.6),36.9,69.6
27159,Wadena,2010-2014,Oral and pharyngeal,All Ages,All,12,68305,12.9,FALSE,(6.3 - 23.9),6.3,23.9
27159,Wadena,2010-2014,Larynx,All Ages,All,4,68305,4.0 (UR),TRUE,(1.1 - 11.4),1.1,11.4
27159,Wadena,2010-2014,Acute myeloid leukemia,All Ages,All,8,68305,8.2 (UR),TRUE,(3.3 - 17.6),3.3,17.6
27159,Wadena,2010-2014,Chronic lymphocytic leukemia,All Ages,All,11,68305,10.2,FALSE,(5.0 - 19.4),5,19.4
27159,Wadena,2015-2019,Thyroid,All Ages,All,8,68269,7.9 (UR),TRUE,(3.1 - 17.1),3.1,17.1
27159,Wadena,2010-2014,Thyroid,All Ages,All,8,68305,10.5 (UR),TRUE,(4.1 - 22.0),4.1,22
27159,Wadena,2015-2019,Kidney,All Ages,All,21,68269,25,FALSE,(14.9 - 39.6),14.9,39.6
27159,Wadena,2015-2019,Non-Hodgkin lymphoma,All Ages,All,25,68269,24.5,FALSE,(15.5 - 37.5),15.5,37.5
27159,Wadena,2015-2019,Leukemia,All Ages,All,19,68269,18.1,FALSE,(10.6 - 29.7),10.6,29.7
27159,Wadena,2015-2019,Melanoma,All Ages,All,31,68269,37,FALSE,(24.3 - 54.1),24.3,54.1
27159,Wadena,2010-2014,Pancreas,All Ages,All,7,68305,8.5 (UR),TRUE,(3.3 - 18.3),3.3,18.3
27159,Wadena,2015-2019,Bladder,All Ages,All,17,68269,16.5,FALSE,(9.3 - 27.8),9.3,27.8
27159,Wadena,2015-2019,All cancer types combined,All Ages,All,463,68269,475.2,FALSE,(430.2 - 523.9),430.2,523.9
27159,Wadena,2010-2014,Liver and bile duct,All Ages,All,3,68305,3.6 (UR),TRUE,(0.7 - 11.2),0.7,11.2
27159,Wadena,2010-2014,Leukemia,All Ages,All,24,68305,24.9,FALSE,(15.4 - 38.6),15.4,38.6
27159,Wadena,2010-2014,Bladder,All Ages,All,33,68305,29.9,FALSE,(20.4 - 43.1),20.4,43.1
27159,Wadena,2010-2014,Colorectal,All Ages,All,62,68305,61.4,FALSE,(46.6 - 80.0),46.6,80
27159,Wadena,2010-2014,Non-Hodgkin lymphoma,All Ages,All,32,68305,34.5,FALSE,(22.6 - 50.6),22.6,50.6
27159,Wadena,2010-2014,Kidney,All Ages,All,15,68305,18.5,FALSE,(9.9 - 31.7),9.9,31.7
27159,Wadena,2010-2014,Brain and other nervous system,All Ages,All,4,68305,5.0 (UR),TRUE,(1.2 - 13.7),1.2,13.7
27159,Wadena,2015-2019,Liver and bile duct,All Ages,All,8,68269,7.7 (UR),TRUE,(3.2 - 16.5),3.2,16.5
27159,Wadena,2015-2019,Acute myeloid leukemia,All Ages,All,3,68269,2.7 (UR),TRUE,(0.6 - 9.5),0.6,9.5
27159,Wadena,2015-2019,Pancreas,All Ages,All,13,68269,11,FALSE,(5.7 - 20.2),5.7,20.2
27159,Wadena,2015-2019,Brain and other nervous system,All Ages,All,2,68269,3.2 (UR),TRUE,(0.3 - 11.6),0.3,11.6
27159,Wadena,2015-2019,Lung and bronchus,All Ages,All,63,68269,59.8,FALSE,(45.5 - 77.8),45.5,77.8
27159,Wadena,2015-2019,Chronic lymphocytic leukemia,All Ages,All,9,68269,7.7 (UR),TRUE,(3.5 - 16.0),3.5,16
27159,Wadena,2010-2014,Mesothelioma,All Ages,All,4,68305,4.0 (UR),TRUE,(1.1 - 11.3),1.1,11.3
27161,Waseca,2015-2019,Brain and other nervous system,All Ages,All,5,93698,4.5 (UR),TRUE,(1.3 - 11.0),1.3,11
27161,Waseca,2015-2019,All cancer types combined,All Ages,All,549,93698,459.9,FALSE,(420.9 - 501.7),420.9,501.7
27161,Waseca,2010-2014,Kidney,All Ages,All,12,95467,11.4,FALSE,(5.8 - 20.3),5.8,20.3
27161,Waseca,2010-2014,Esophagus,All Ages,All,4,95467,3.0 (UR),TRUE,(0.8 - 8.4),0.8,8.4
27161,Waseca,2015-2019,Melanoma,All Ages,All,47,93698,44.7,FALSE,(32.4 - 60.3),32.4,60.3
27161,Waseca,2010-2014,Brain and other nervous system,All Ages,All,5,95467,4.2 (UR),TRUE,(1.3 - 10.4),1.3,10.4
27161,Waseca,2010-2014,Pancreas,All Ages,All,14,95467,12.5,FALSE,(6.7 - 21.4),6.7,21.4
27161,Waseca,2015-2019,Leukemia,All Ages,All,16,93698,12.6,FALSE,(7.1 - 21.2),7.1,21.2
27161,Waseca,2015-2019,Non-Hodgkin lymphoma,All Ages,All,22,93698,17.5,FALSE,(10.8 - 27.2),10.8,27.2
27161,Waseca,2010-2014,Thyroid,All Ages,All,22,95467,22.8,FALSE,(14.1 - 34.8),14.1,34.8
27161,Waseca,2015-2019,Kidney,All Ages,All,21,93698,15.7,FALSE,(9.6 - 24.6),9.6,24.6
27161,Waseca,2015-2019,Liver and bile duct,All Ages,All,9,93698,7.7 (UR),TRUE,(3.4 - 15.3),3.4,15.3
27161,Waseca,2010-2014,Chronic lymphocytic leukemia,All Ages,All,10,95467,7.9 (UR),TRUE,(3.7 - 15.2),3.7,15.2
27161,Waseca,2015-2019,Thyroid,All Ages,All,7,93698,6.5 (UR),TRUE,(2.5 - 14.0),2.5,14
27161,Waseca,2015-2019,Esophagus,All Ages,All,6,93698,4.9 (UR),TRUE,(1.7 - 11.5),1.7,11.5
27161,Waseca,2015-2019,Acute myeloid leukemia,All Ages,All,8,93698,6.2 (UR),TRUE,(2.6 - 12.9),2.6,12.9
27161,Waseca,2010-2014,Acute myeloid leukemia,All Ages,All,7,95467,5.6 (UR),TRUE,(2.2 - 12.3),2.2,12.3
27161,Waseca,2010-2014,Colorectal,All Ages,All,48,95467,40,FALSE,(29.2 - 53.7),29.2,53.7
27161,Waseca,2010-2014,Mesothelioma,All Ages,All,1,95467,1.1 (UR),TRUE,(0.0 - 6.1),0,6.1
27161,Waseca,2015-2019,Pancreas,All Ages,All,23,93698,20,FALSE,(12.5 - 30.7),12.5,30.7
27161,Waseca,2010-2014,All cancer types combined,All Ages,All,538,95467,470.1,FALSE,(430.1 - 513.0),430.1,513
27161,Waseca,2015-2019,Bladder,All Ages,All,31,93698,26.4,FALSE,(17.7 - 38.1),17.7,38.1
27161,Waseca,2010-2014,Larynx,All Ages,All,2,95467,1.6 (UR),TRUE,(0.2 - 6.5),0.2,6.5
27161,Waseca,2015-2019,Lung and bronchus,All Ages,All,61,93698,48.6,FALSE,(37.0 - 63.1),37,63.1
27161,Waseca,2015-2019,Mesothelioma,All Ages,All,2,93698,1.8 (UR),TRUE,(0.2 - 6.9),0.2,6.9
27161,Waseca,2015-2019,Colorectal,All Ages,All,56,93698,46.4,FALSE,(34.7 - 61.0),34.7,61
27161,Waseca,2010-2014,Oral and pharyngeal,All Ages,All,15,95467,12.6,FALSE,(6.9 - 21.2),6.9,21.2
27161,Waseca,2010-2014,Melanoma,All Ages,All,36,95467,32.3,FALSE,(22.4 - 45.3),22.4,45.3
27161,Waseca,2015-2019,Oral and pharyngeal,All Ages,All,14,93698,13.2,FALSE,(7.1 - 22.5),7.1,22.5
27161,Waseca,2015-2019,Larynx,All Ages,All,0,93698,null (UR),TRUE, ,null,null
27161,Waseca,2015-2019,Chronic lymphocytic leukemia,All Ages,All,4,93698,3.0 (UR),TRUE,(0.8 - 8.4),0.8,8.4
27161,Waseca,2010-2014,Non-Hodgkin lymphoma,All Ages,All,34,95467,29.1,FALSE,(19.9 - 41.3),19.9,41.3
27161,Waseca,2010-2014,Lung and bronchus,All Ages,All,60,95467,51.4,FALSE,(39.0 - 66.7),39,66.7
27161,Waseca,2010-2014,Leukemia,All Ages,All,21,95467,16.6,FALSE,(10.1 - 26.0),10.1,26
27161,Waseca,2010-2014,Liver and bile duct,All Ages,All,4,95467,3.5 (UR),TRUE,(0.9 - 9.4),0.9,9.4
27161,Waseca,2010-2014,Bladder,All Ages,All,21,95467,18.8,FALSE,(11.6 - 29.2),11.6,29.2
27163,Washington,2015-2019,Pancreas,All Ages,All,185,1279691,12.2,FALSE,(10.5 - 14.2),10.5,14.2
27163,Washington,2010-2014,Liver and bile duct,All Ages,All,81,1218469,6.3,FALSE,(4.9 - 7.9),4.9,7.9
27163,Washington,2010-2014,Kidney,All Ages,All,226,1218469,17.8,FALSE,(15.5 - 20.4),15.5,20.4
27163,Washington,2010-2014,Mesothelioma,All Ages,All,25,1218469,2.1,FALSE,(1.4 - 3.2),1.4,3.2
27163,Washington,2010-2014,Colorectal,All Ages,All,434,1218469,35.6,FALSE,(32.2 - 39.2),32.2,39.2
27163,Washington,2015-2019,Melanoma,All Ages,All,690,1279691,47.8,FALSE,(44.2 - 51.7),44.2,51.7
27163,Washington,2010-2014,Leukemia,All Ages,All,223,1218469,18.1,FALSE,(15.7 - 20.7),15.7,20.7
27163,Washington,2010-2014,Thyroid,All Ages,All,187,1218469,14.5,FALSE,(12.5 - 16.8),12.5,16.8
27163,Washington,2010-2014,Pancreas,All Ages,All,150,1218469,12.7,FALSE,(10.6 - 14.9),10.6,14.9
27163,Washington,2015-2019,Esophagus,All Ages,All,65,1279691,4.2,FALSE,(3.2 - 5.4),3.2,5.4
27163,Washington,2015-2019,Lung and bronchus,All Ages,All,788,1279691,54.1,FALSE,(50.3 - 58.1),50.3,58.1
27163,Washington,2010-2014,Esophagus,All Ages,All,57,1218469,4.6,FALSE,(3.4 - 6.0),3.4,6
27163,Washington,2015-2019,Acute myeloid leukemia,All Ages,All,73,1279691,5.4,FALSE,(4.2 - 6.8),4.2,6.8
27163,Washington,2015-2019,Leukemia,All Ages,All,217,1279691,15.4,FALSE,(13.3 - 17.6),13.3,17.6
27163,Washington,2010-2014,All cancer types combined,All Ages,All,6150,1218469,485.3,FALSE,(472.8 - 498.0),472.8,498
27163,Washington,2010-2014,Lung and bronchus,All Ages,All,636,1218469,52.9,FALSE,(48.7 - 57.3),48.7,57.3
27163,Washington,2015-2019,Non-Hodgkin lymphoma,All Ages,All,339,1279691,23.4,FALSE,(20.9 - 26.1),20.9,26.1
27163,Washington,2015-2019,Mesothelioma,All Ages,All,21,1279691,1.5,FALSE,(0.9 - 2.4),0.9,2.4
27163,Washington,2010-2014,Brain and other nervous system,All Ages,All,107,1218469,8.6,FALSE,(7.0 - 10.4),7,10.4
27163,Washington,2015-2019,Kidney,All Ages,All,276,1279691,17.8,FALSE,(15.7 - 20.1),15.7,20.1
27163,Washington,2010-2014,Oral and pharyngeal,All Ages,All,140,1218469,10.4,FALSE,(8.7 - 12.4),8.7,12.4
27163,Washington,2010-2014,Larynx,All Ages,All,24,1218469,1.8,FALSE,(1.2 - 2.8),1.2,2.8
27163,Washington,2015-2019,Liver and bile duct,All Ages,All,130,1279691,8.5,FALSE,(7.1 - 10.2),7.1,10.2
27163,Washington,2010-2014,Chronic lymphocytic leukemia,All Ages,All,109,1218469,8.5,FALSE,(7.0 - 10.4),7,10.4
27163,Washington,2015-2019,Brain and other nervous system,All Ages,All,115,1279691,8.2,FALSE,(6.7 - 9.9),6.7,9.9
27163,Washington,2015-2019,Colorectal,All Ages,All,491,1279691,34.1,FALSE,(31.0 - 37.3),31,37.3
27163,Washington,2015-2019,Thyroid,All Ages,All,179,1279691,13.1,FALSE,(11.2 - 15.2),11.2,15.2
27163,Washington,2015-2019,Chronic lymphocytic leukemia,All Ages,All,87,1279691,5.8,FALSE,(4.6 - 7.1),4.6,7.1
27163,Washington,2015-2019,Larynx,All Ages,All,29,1279691,1.9,FALSE,(1.2 - 2.7),1.2,2.7
27163,Washington,2010-2014,Melanoma,All Ages,All,473,1218469,36.4,FALSE,(33.1 - 40.0),33.1,40
27163,Washington,2010-2014,Acute myeloid leukemia,All Ages,All,53,1218469,4.4,FALSE,(3.3 - 5.8),3.3,5.8
27163,Washington,2010-2014,Non-Hodgkin lymphoma,All Ages,All,274,1218469,22.2,FALSE,(19.6 - 25.1),19.6,25.1
27163,Washington,2015-2019,All cancer types combined,All Ages,All,7207,1279691,486.3,FALSE,(474.8 - 498.0),474.8,498
27163,Washington,2015-2019,Bladder,All Ages,All,278,1279691,19.1,FALSE,(16.8 - 21.5),16.8,21.5
27163,Washington,2010-2014,Bladder,All Ages,All,284,1218469,24.3,FALSE,(21.5 - 27.4),21.5,27.4
27163,Washington,2015-2019,Oral and pharyngeal,All Ages,All,181,1279691,11.9,FALSE,(10.2 - 13.9),10.2,13.9
27165,Watonwan,2015-2019,Brain and other nervous system,All Ages,All,10,54858,15.2 (UR),TRUE,(6.8 - 29.3),6.8,29.3
27165,Watonwan,2015-2019,Bladder,All Ages,All,22,54858,28,FALSE,(17.3 - 43.6),17.3,43.6
27165,Watonwan,2010-2014,Thyroid,All Ages,All,7,55507,11.7 (UR),TRUE,(4.5 - 24.9),4.5,24.9
27165,Watonwan,2010-2014,All cancer types combined,All Ages,All,327,55507,420.7,FALSE,(374.7 - 471.3),374.7,471.3
27165,Watonwan,2015-2019,Oral and pharyngeal,All Ages,All,5,54858,6.2 (UR),TRUE,(2.0 - 15.9),2,15.9
27165,Watonwan,2015-2019,Larynx,All Ages,All,4,54858,4.2 (UR),TRUE,(1.1 - 12.8),1.1,12.8
27165,Watonwan,2010-2014,Larynx,All Ages,All,2,55507,4.0 (UR),TRUE,(0.4 - 14.5),0.4,14.5
27165,Watonwan,2015-2019,Colorectal,All Ages,All,29,54858,35.7,FALSE,(23.2 - 53.3),23.2,53.3
27165,Watonwan,2010-2014,Colorectal,All Ages,All,29,55507,36.3,FALSE,(23.6 - 53.8),23.6,53.8
27165,Watonwan,2015-2019,All cancer types combined,All Ages,All,332,54858,445.3,FALSE,(395.9 - 499.4),395.9,499.4
27165,Watonwan,2010-2014,Acute myeloid leukemia,All Ages,All,3,55507,3.9 (UR),TRUE,(0.6 - 13.3),0.6,13.3
27165,Watonwan,2015-2019,Thyroid,All Ages,All,5,54858,9.6 (UR),TRUE,(2.9 - 22.9),2.9,22.9
27165,Watonwan,2010-2014,Chronic lymphocytic leukemia,All Ages,All,5,55507,6.3 (UR),TRUE,(2.0 - 15.9),2,15.9
27165,Watonwan,2015-2019,Kidney,All Ages,All,12,54858,15.3,FALSE,(7.7 - 28.1),7.7,28.1
27165,Watonwan,2015-2019,Non-Hodgkin lymphoma,All Ages,All,17,54858,23.1,FALSE,(13.2 - 38.2),13.2,38.2
27165,Watonwan,2010-2014,Pancreas,All Ages,All,8,55507,9.5 (UR),TRUE,(4.0 - 20.1),4,20.1
27165,Watonwan,2015-2019,Melanoma,All Ages,All,16,54858,21.6,FALSE,(11.8 - 36.7),11.8,36.7
27165,Watonwan,2015-2019,Leukemia,All Ages,All,8,54858,9.4 (UR),TRUE,(4.0 - 20.0),4,20
27165,Watonwan,2010-2014,Bladder,All Ages,All,20,55507,25.1,FALSE,(15.1 - 40.0),15.1,40
27165,Watonwan,2010-2014,Liver and bile duct,All Ages,All,3,55507,3.3 (UR),TRUE,(0.6 - 11.6),0.6,11.6
27165,Watonwan,2010-2014,Brain and other nervous system,All Ages,All,4,55507,5.4 (UR),TRUE,(1.5 - 14.9),1.5,14.9
27165,Watonwan,2010-2014,Non-Hodgkin lymphoma,All Ages,All,24,55507,29.2,FALSE,(18.2 - 45.0),18.2,45
27165,Watonwan,2010-2014,Leukemia,All Ages,All,9,55507,11.0 (UR),TRUE,(4.8 - 22.4),4.8,22.4
27165,Watonwan,2010-2014,Kidney,All Ages,All,18,55507,24.5,FALSE,(14.2 - 39.9),14.2,39.9
27165,Watonwan,2010-2014,Melanoma,All Ages,All,21,55507,30.4,FALSE,(18.2 - 48.0),18.2,48
27165,Watonwan,2015-2019,Pancreas,All Ages,All,11,54858,13.6,FALSE,(6.4 - 26.1),6.4,26.1
27165,Watonwan,2010-2014,Oral and pharyngeal,All Ages,All,14,55507,16.9,FALSE,(9.1 - 29.6),9.1,29.6
27165,Watonwan,2015-2019,Lung and bronchus,All Ages,All,41,54858,53.1,FALSE,(37.4 - 73.7),37.4,73.7
27165,Watonwan,2015-2019,Acute myeloid leukemia,All Ages,All,2,54858,2.6 (UR),TRUE,(0.3 - 10.9),0.3,10.9
27165,Watonwan,2015-2019,Liver and bile duct,All Ages,All,6,54858,8.1 (UR),TRUE,(2.6 - 19.3),2.6,19.3
27165,Watonwan,2015-2019,Chronic lymphocytic leukemia,All Ages,All,6,54858,6.8 (UR),TRUE,(2.4 - 16.4),2.4,16.4
27165,Watonwan,2010-2014,Mesothelioma,All Ages,All,0,55507,null (UR),TRUE, ,null,null
27165,Watonwan,2015-2019,Esophagus,All Ages,All,4,54858,5.0 (UR),TRUE,(1.4 - 14.2),1.4,14.2
27165,Watonwan,2015-2019,Mesothelioma,All Ages,All,0,54858,null (UR),TRUE, ,null,null
27165,Watonwan,2010-2014,Esophagus,All Ages,All,5,55507,7.1 (UR),TRUE,(2.2 - 17.6),2.2,17.6
27165,Watonwan,2010-2014,Lung and bronchus,All Ages,All,47,55507,59.1,FALSE,(43.3 - 79.5),43.3,79.5
27167,Wilkin,2015-2019,Melanoma,All Ages,All,13,31453,28.3,FALSE,(14.6 - 51.0),14.6,51
27167,Wilkin,2010-2014,Oral and pharyngeal,All Ages,All,4,32719,7.6 (UR),TRUE,(2.1 - 22.4),2.1,22.4
27167,Wilkin,2010-2014,Leukemia,All Ages,All,2,32719,3.8 (UR),TRUE,(0.5 - 17.3),0.5,17.3
27167,Wilkin,2015-2019,Brain and other nervous system,All Ages,All,2,31453,6.7 (UR),TRUE,(0.6 - 25.1),0.6,25.1
